mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
589.7292_5.1269,589.7292,5.1269,3109.2850500000004,Cluster_1134.4572_5.1218,1134.4572_5.1218;1140.503_5.1246;1141.4997_5.1268;1170.4332_5.1282;1171.4449_5.1282;1172.4385_5.1267;1202.4624_5.1237;589.7292_5.1269;612.7322_5.1271;613.2368_5.1265,10
476.0243_2.6541,476.0243,2.6541,3589.5477499999997,476.0243_2.6541,476.0243_2.6541,1
1243.5943_4.8133,1243.5943,4.8133,1495.7513,1243.5943_4.8133,1243.5943_4.8133,1
327.1101_3.7734,327.1101,3.7734,2874.36575,327.1101_3.7734,327.1101_3.7734,1
1161.4658_4.6407,1161.4658,4.6407,1154.37525,Cluster_1244.5287_4.6417,1161.4658_4.6407;1244.5287_4.6417,2
380.9952_1.5148,380.9952,1.5148,1633.9371999999998,380.9952_1.5148,380.9952_1.5148,1
541.249_4.1459,541.249,4.1459,2809.07715,541.249_4.1459,541.249_4.1459,1
463.1278_3.1921,463.1278,3.1921,2660.4607,Cluster_463.1278_3.1921,463.1278_3.1921;490.1949_3.1994,2
497.1724_3.718,497.1724,3.718,2317.94715,497.1724_3.718,497.1724_3.718,1
556.0891_3.7091,556.0891,3.7091,906.62235,Cluster_389.1829_3.711,389.1829_3.711;457.1738_3.7097;478.0715_3.7095;489.1089_3.7114;556.0891_3.7091,5
687.3174_4.8522,687.3174,4.8522,2852.95815,Cluster_710.3207_4.8503,687.3174_4.8522;710.3207_4.8503;733.3236_4.8482,3
1401.559_4.9461,1401.559,4.9461,2341.3854,Cluster_1347.641_4.9326,1347.641_4.9326;1348.6416_4.9315;1369.6203_4.9329;1383.6159_4.9389;1384.6162_4.936;1385.6154_4.9331;1400.5503_4.9357;1401.559_4.9461;1405.5912_4.9367;1415.6272_4.9308;1465.5734_4.9354;696.3208_4.9351;696.8245_4.9314;714.3105_4.9432;719.324_4.937;719.8269_4.9336,16
518.2206_4.7798,518.2206,4.7798,2162.58145,518.2206_4.7798,518.2206_4.7798,1
1359.6407_5.2921,1359.6407,5.2921,2159.3267,1359.6407_5.2921,1359.6407_5.2921,1
651.1942_2.8976,651.1942,2.8976,31205.73825,Cluster_651.1942_2.8976,651.1942_2.8976;673.1759_2.8995;740.3255_2.9015,3
119.0477_2.8987,119.0477,2.8987,17799.60355,119.0477_2.8987,119.0477_2.8987,1
149.0455_0.9379,149.0455,0.9379,23314.03415,149.0455_0.9379,149.0455_0.9379,1
704.1056_2.8988,704.1056,2.8988,6266.71705,Cluster_371.1007_2.9003,163.041_2.898;325.0949_2.8977;361.0718_2.8985;363.0701_2.8993;371.1007_2.9003;704.1056_2.8988,6
673.1759_2.8995,673.1759,2.8995,5368.5242,Cluster_651.1942_2.8976,651.1942_2.8976;673.1759_2.8995;740.3255_2.9015,3
558.0951_2.4349,558.0951,2.4349,5109.197749999999,Cluster_536.1138_2.4344,536.1138_2.4344;558.0951_2.4349,2
636.2103_5.2019,636.2103,5.2019,3584.6965499999997,636.2103_5.2019,636.2103_5.2019,1
1163.3087_4.3397,1163.3087,4.3397,8921.48635,Cluster_581.1548_4.3472,1163.3087_4.3397;1163.3089_4.3502;581.1548_4.3472,3
1315.6001_3.8586,1315.6001,3.8586,36083.72655,Cluster_1314.5987_3.8587,1268.5928_3.8592;1304.5686_3.8591;1305.5707_3.8586;1306.5689_3.8592;1307.5714_3.8595;1312.5783_3.8626;1314.5987_3.8587;1315.6001_3.8586;1316.6027_3.8585;1331.5854_3.8591;1336.5779_3.8583;1337.5806_3.8579;1382.5834_3.8589;1386.5271_3.8584;656.7978_3.858;679.8006_3.8584,16
509.2398_5.1787,509.2398,5.1787,1177.312,Cluster_437.1833_5.1807,437.1833_5.1807;509.2398_5.1787,2
1482.3027_6.1607,1482.3027,6.1607,5545.1143,Cluster_1474.312_6.1633,1473.9756_6.1619;1474.312_6.1633;1474.6452_6.1632;1474.9794_6.1632;1475.6461_6.163;1481.2999_6.1597;1481.6361_6.1614;1481.9699_6.1606;1482.3027_6.1607;1491.6094_6.1576;1491.9463_6.1593;1492.2787_6.1585;1492.6126_6.1566,13
1097.5395_5.0735,1097.5395,5.0735,5868.06665,Cluster_1078.5462_5.0751,1032.5407_5.075;1068.5173_5.0771;1072.5198_5.0774;1078.5462_5.0751;1085.4519_5.0767;1086.4557_5.0814;1095.5344_5.075;1096.5371_5.0734;1097.5395_5.0735;1100.5261_5.0826;1103.5249_5.0895;1131.4603_5.0852;1146.5319_5.0862;1150.4782_5.075;1162.5046_5.0829;622.397_5.0819,16
1199.447_5.0867,1199.447,5.0867000000000004,4352.47655,Cluster_1132.4578_5.0925,1132.4578_5.0925;1168.5129_5.0864;1181.4404_5.0855;1199.447_5.0867;1200.4491_5.0887,5
1173.4604_5.101,1173.4604,5.101,2811.4734,1173.4604_5.101,1173.4604_5.101,1
284.1022_0.6157,284.1022,0.6157,51630.58205,284.1022_0.6157,284.1022_0.6157,1
673.1765_3.343,673.1765,3.343,13206.11275,Cluster_163.041_3.3433,163.041_3.3433;361.0713_3.3425;363.0705_3.3428;425.0188_3.3412;651.1942_3.343;673.1765_3.343,6
683.2213_3.3344,683.2213,3.3344,5933.28565,683.2213_3.3344,683.2213_3.3344,1
555.1316_0.7207,555.1316,0.7207,19232.055699999997,555.1316_0.7207,555.1316_0.7207,1
142.9982_0.8029,142.9982,0.8029,36037.994099999996,142.9982_0.8029,142.9982_0.8029,1
1294.5674_3.6175,1294.5674,3.6175,2556.92335,Cluster_1226.5818_3.6166,1226.5818_3.6166;1262.5577_3.6143;1272.5869_3.6168;1279.4918_3.6171;1289.5751_3.6148;1294.5674_3.6175;1324.5531_3.6167;1340.5729_3.6165;1344.5157_3.6156;630.7778_3.6184;635.7925_3.6168;653.7807_3.6176;658.7954_3.6168,13
360.0934_2.3029,360.0934,2.3029,10089.6377,360.0934_2.3029,360.0934_2.3029,1
1463.6341_6.1303,1463.6341,6.1303,18799.310550000002,Cluster_1455.3085_6.1312,1455.3085_6.1312;1455.6409_6.131;1462.6335_6.1299;1462.9674_6.1295;1463.6341_6.1303;1463.9676_6.1305;1469.6262_6.132;1473.2779_6.1307;1473.6153_6.1333;1481.2772_6.1346;1488.2812_6.1322;1488.6156_6.1304;1488.9497_6.1325,13
1106.5371_4.7152,1106.5371,4.7152,17952.8154,Cluster_1152.5428_4.7154,1106.5371_4.7152;1152.5428_4.7154,2
525.1997_5.1523,525.1997,5.1523,2358.05725,525.1997_5.1523,525.1997_5.1523,1
449.1107_3.9133,449.1107,3.9133,2046.61725,Cluster_449.1107_3.9133,449.1107_3.9133;549.0343_3.9077,2
1344.5157_3.6156,1344.5157,3.6156,1157.01125,Cluster_1226.5818_3.6166,1226.5818_3.6166;1262.5577_3.6143;1272.5869_3.6168;1279.4918_3.6171;1289.5751_3.6148;1294.5674_3.6175;1324.5531_3.6167;1340.5729_3.6165;1344.5157_3.6156;630.7778_3.6184;635.7925_3.6168;653.7807_3.6176;658.7954_3.6168,13
1206.5543_3.7749,1206.5543,3.7749,2776.10865,Cluster_1206.5543_3.7749,1206.5543_3.7749;648.7797_3.7758,2
1224.5648_3.5602,1224.5648,3.5602,930.0252,Cluster_1224.5648_3.5602,1224.5648_3.5602;1256.5907_3.5513;1260.5417_3.5621;1270.5707_3.5599;657.7875_3.5608,5
505.1367_5.0912,505.1367,5.0912,765.0840499999999,505.1367_5.0912,505.1367_5.0912,1
1116.5202_4.2027,1116.5202,4.2027,6282.654500000001,Cluster_1094.5393_4.1983,1048.5338_4.1987;1084.5098_4.1985;1085.5129_4.1992;1094.5393_4.1983;1116.5202_4.2027;1162.5254_4.2019,6
1242.5749_3.8278,1242.5749,3.8278,1564.8407,Cluster_1242.5749_3.8278,1242.5749_3.8278;1340.5731_3.8304,2
662.1806_3.9694,662.1806,3.9694,11954.9922,662.1806_3.9694,662.1806_3.9694,1
694.2587_3.8698,694.2587,3.8698,1899.9587999999999,Cluster_644.7978_3.8663,1280.5677_3.8656;1297.502_3.8669;1362.5255_3.8654;621.7948_3.8666;639.7832_3.8675;640.2825_3.8693;644.7978_3.8663;662.7855_3.867;667.8008_3.8662;671.2622_3.8648;694.2587_3.8698,11
479.1215_4.0071,479.1215,4.0071,1065.09,479.1215_4.0071,479.1215_4.0071,1
367.1269_2.5376,367.1269,2.5376,6495.7240999999995,367.1269_2.5376,367.1269_2.5376,1
492.0004_3.328,492.0004,3.328,3222.72215,492.0004_3.328,492.0004_3.328,1
1340.5183_4.183,1340.5183,4.183,3934.70445,Cluster_683.791_4.1812,1339.5163_4.1824;1340.5183_4.183;660.7885_4.1801;661.2902_4.1828;683.791_4.1812;715.2655_4.1801,6
688.2906_5.0394,688.2906,5.0394,1134.56065,688.2906_5.0394,688.2906_5.0394,1
501.1047_4.6596,501.1047,4.6596,1513.2961500000001,501.1047_4.6596,501.1047_4.6596,1
463.9385_3.0133,463.9385,3.0133,2885.1625,463.9385_3.0133,463.9385_3.0133,1
161.0292_4.6299,161.0292,4.6299,17041.83595,Cluster_515.1217_4.627,161.0292_4.6299;257.0581_4.6269;353.0894_4.6286;513.1052_4.6331;515.1217_4.627;535.0875_4.6346;537.1029_4.6261;541.5769_4.6271;553.0751_4.6275;598.0444_4.6263;604.0088_4.6293;612.0288_4.633;614.0372_4.6284;639.9859_4.6264,14
417.1078_3.2348,417.1078,3.2348,9829.95995,417.1078_3.2348,417.1078_3.2348,1
471.1523_2.9702,471.1523,2.9702,17440.3086,Cluster_403.1627_2.9668,403.1627_2.9668;471.1523_2.9702;503.0877_2.9633;505.0906_2.9685;860.2411_2.963,5
529.1969_5.722,529.1969,5.722,1910.0454,529.1969_5.722,529.1969_5.722,1
1129.5205_5.0565,1129.5205,5.0565,19133.6748,Cluster_1126.5215_5.0574,1126.5215_5.0574;1129.5205_5.0565;1130.5207_5.0603;1143.4576_5.0552;1144.4642_5.0556;1158.5304_5.0562;1189.4636_5.0565;1190.4642_5.0583;1191.4652_5.0541;1194.501_5.0585;1204.5364_5.0562;1208.4802_5.0663;1220.5057_5.056;1226.5177_5.0532,14
667.9953_5.8822,667.9953,5.8822,281.8204,Cluster_667.9953_5.8822,667.9953_5.8822;669.9934_5.8826,2
1215.5954_5.0984,1215.5954,5.0984,2012.1464999999998,Cluster_1215.5954_5.0984,1215.5954_5.0984;630.3014_5.1111,2
1002.5272_5.1851,1002.5272,5.1851,1959.7428,Cluster_1048.5328_5.1872,1002.5272_5.1851;1038.5028_5.1845;1048.5328_5.1872,3
270.0544_5.8836,270.0544,5.8836,3575.3671,Cluster_441.9326_5.8862,270.0544_5.8836;431.904_5.8851;433.9011_5.8856;441.9326_5.8862;443.9301_5.8839,5
133.0276_3.2612,133.0276,3.2612,9822.422849999999,Cluster_351.0743_3.2536,133.0276_3.2612;351.0743_3.2536;369.0858_3.2498,3
1383.6082_4.941,1383.6082,4.941,2920.1426,1383.6082_4.941,1383.6082_4.941,1
1093.5184_4.9926,1093.5184,4.9926,4306.2959,1093.5184_4.9926,1093.5184_4.9926,1
669.9934_5.8826,669.9934,5.8826,280.32215,Cluster_667.9953_5.8822,667.9953_5.8822;669.9934_5.8826,2
408.1742_3.2779,408.1742,3.2779,6854.5315,Cluster_406.1767_3.2722,406.1767_3.2722;408.1742_3.2779;416.2053_3.2789,3
452.0517_0.6546,452.0517,0.6546,6958.89895,452.0517_0.6546,452.0517_0.6546,1
1104.5479_0.5746,1104.5479,0.5746,5097.90505,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
1121.524_5.1246,1121.524,5.1246,6449.34715,Cluster_1081.5465_5.1244,1063.5328_5.1294;1081.5465_5.1244;1082.5477_5.1242;1084.5531_5.1258;1105.5034_5.1247;1117.5211_5.1254;1121.524_5.1246;1149.5307_5.1252;1179.5135_5.1187;1181.4715_5.1189;1199.4785_5.1254;540.2706_5.126;558.2593_5.1263;563.2743_5.1256;581.2621_5.1271;586.2761_5.1264,16
271.0627_3.9458,271.0627,3.9458,1155.56345,Cluster_392.0823_3.9416,271.0627_3.9458;392.0821_3.9415;392.0823_3.9416,3
617.0607_5.0063,617.0607,5.0063,2116.6262500000003,Cluster_499.1259_5.0066,499.1259_5.0066;521.1077_5.0084;598.0422_5.0074;617.0607_5.0063,4
1333.1332_3.3269,1333.1332,3.3269,7011.95975,Cluster_1333.4672_3.3261,1333.1332_3.3269;1333.4672_3.3261;1333.8006_3.3249;1334.135_3.3261;1334.4676_3.3263;1340.4602_3.3276;1340.7936_3.3258;1341.1277_3.3267;1345.4574_3.3281;1345.7915_3.3285;1346.1246_3.3279;1351.1064_3.3294;1351.4391_3.33;1352.1055_3.3281,14
297.1354_3.519,297.1354,3.519,4557.23705,297.1354_3.519,297.1354_3.519,1
503.1425_3.121,503.1425,3.121,6263.4822,Cluster_503.1425_3.121,483.1726_3.1325;503.1425_3.121;571.1291_3.1242,3
413.1104_3.419,413.1104,3.419,3004.85825,413.1104_3.419,413.1104_3.419,1
1274.4687_0.5764,1274.4687,0.5764,4015.2201,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
1358.4302_0.5772,1358.4302,0.5772,3731.69455,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
1188.509_0.5753,1188.509,0.5753,4302.874,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
962.5869_0.5822,962.5869,0.5822,6037.541300000001,962.5869_0.5822,962.5869_0.5822,1
1190.5073_0.5749,1190.5073,0.5749,4112.60155,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
307.1311_2.8129,307.1311,2.8129,3529.0542,Cluster_307.1311_2.8129,307.1311_2.8129;506.1548_2.7976,2
645.1616_6.0409,645.1616,6.0409,1661.6516000000001,645.1616_6.0409,645.1616_6.0409,1
1045.5493_0.5825,1045.5493,0.5825,6568.481949999999,1045.5493_0.5825,1045.5493_0.5825,1
498.1569_4.5828,498.1569,4.5828,3754.08105,Cluster_444.237_4.5825,398.2307_4.5834;434.2082_4.5822;436.206_4.5828;444.237_4.5825;461.2278_4.5854;498.1569_4.5828;512.2234_4.5829;512.2235_4.5829;543.1539_4.581,9
598.0422_5.0074,598.0422,5.0074,2017.5079999999998,Cluster_499.1259_5.0066,499.1259_5.0066;521.1077_5.0084;598.0422_5.0074;617.0607_5.0063,4
858.2417_5.7139,858.2417,5.7139,3669.9542,Cluster_805.3313_5.7114,805.3313_5.7114;827.3123_5.6996;841.3072_5.715;858.2417_5.7139;923.2654_5.7151,5
1361.6549_5.2628,1361.6549,5.2628,1893.5128,1361.6549_5.2628,1361.6549_5.2628,1
409.0186_3.2387,409.0186,3.2387,4428.13305,Cluster_421.0781_3.2321,409.0186_3.2387;421.0781_3.2321,2
785.2878_5.7104,785.2878,5.7104,679.0602,785.2878_5.7104,785.2878_5.7104,1
990.2346_1.0189,990.2346,1.0189,2773.9728,990.2346_1.0189,990.2346_1.0189,1
461.9905_5.8821,461.9905,5.8821,852.0813,Cluster_271.0627_5.8816,119.0474_5.882;151.003_5.8849;271.0627_5.8816;329.0193_5.8877;339.0492_5.8822;370.9894_5.8864;415.9839_5.8818;433.9958_5.8827;461.9905_5.8821;541.1154_5.8808;626.0529_5.8814;660.058_5.8814;688.0525_5.8824;904.0862_5.8814,14
949.4648_4.573,949.4648,4.573,3183.1478500000003,949.4648_4.573,949.4648_4.573,1
1228.5676_5.0648,1228.5676,5.0648,4049.6888499999995,Cluster_1228.5676_5.0648,1228.5676_5.0648;1228.5715_5.066,2
1029.5732_0.5801,1029.5732,0.5801,2316.2672000000002,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
779.3151_4.5218,779.3151,4.5218,3970.2582,Cluster_839.337_4.5217,779.3151_4.5218;839.337_4.5217;861.3169_4.5224;892.2471_4.5212,4
1174.5238_4.2732,1174.5238,4.2732,1014.23635,Cluster_1152.5431_4.2611,1106.5373_4.2648;1120.518_4.2747;1142.5174_4.2779;1152.5431_4.2611;1174.5238_4.2732;1282.5702_4.27;1318.551_4.2768;663.7873_4.2782;686.7898_4.2725,9
309.0578_1.8289,309.0578,1.8289,2224.8299500000003,Cluster_317.0895_1.8199,271.0835_1.8178;307.0606_1.8283;309.0578_1.8289;317.0895_1.8199;416.0057_1.8178,5
179.0568_0.734,179.0568,0.734,783704.875,179.0568_0.734,179.0568_0.734,1
298.1098_4.1873,298.1098,4.1873,2585.00155,298.1098_4.1873,298.1098_4.1873,1
500.1271_4.4092,500.1271,4.4092,11680.675299999999,Cluster_500.1272_4.4092,1001.2563_4.4067;500.1271_4.4092;500.1272_4.4092;500.6287_4.4096,4
521.1886_3.2267,521.1886,3.2267,3091.3595,521.1886_3.2267,521.1886_3.2267,1
679.1389_4.0373,679.1389,4.0373,6451.2063,Cluster_677.1384_4.0374,662.0587_4.0353;665.068_4.0352;667.1042_4.0362;677.1384_4.0374;678.1424_4.0378;679.1389_4.0373;695.0564_4.0348;708.0643_4.0358,8
655.2312_5.2257,655.2312,5.2257,1268.6388499999998,655.2312_5.2257,655.2312_5.2257,1
1295.0508_4.2407,1295.0508,4.2407,8792.93455,Cluster_1304.5709_4.2366,1292.5513_4.24;1293.5531_4.2399;1295.0508_4.2407;1295.5529_4.2399;1296.0539_4.2402;1304.5709_4.2366;1309.5745_4.2363;1313.5514_4.2419;1321.5037_4.2431;1322.5089_4.2426;1326.5384_4.2448;1336.5797_4.2427;1352.5442_4.2387;1366.5646_4.2405;1368.5308_4.2407;1382.5843_4.2374;1386.5281_4.2412;1389.5174_4.243;651.7833_4.2356;652.2851_4.2381;656.7983_4.2366;674.786_4.2363;675.2875_4.2357;675.7869_4.235;679.8011_4.2339;706.2572_4.2379,26
461.1648_3.1292,461.1648,3.1292,2326.94185,461.1648_3.1292,461.1648_3.1292,1
477.1424_4.1824,477.1424,4.1824,2173.4723000000004,Cluster_597.1842_4.1838,477.1424_4.1824;597.1842_4.1838,2
559.1885_3.1132,559.1885,3.1132,4173.7131,Cluster_559.1885_3.1132,549.1606_3.114;559.1885_3.1132,2
449.1106_4.7328,449.1106,4.7328,2048.15145,449.1106_4.7328,449.1106_4.7328,1
1389.5174_4.243,1389.5174,4.243,6771.6677500000005,Cluster_1304.5709_4.2366,1292.5513_4.24;1293.5531_4.2399;1295.0508_4.2407;1295.5529_4.2399;1296.0539_4.2402;1304.5709_4.2366;1309.5745_4.2363;1313.5514_4.2419;1321.5037_4.2431;1322.5089_4.2426;1326.5384_4.2448;1336.5797_4.2427;1352.5442_4.2387;1366.5646_4.2405;1368.5308_4.2407;1382.5843_4.2374;1386.5281_4.2412;1389.5174_4.243;651.7833_4.2356;652.2851_4.2381;656.7983_4.2366;674.786_4.2363;675.2875_4.2357;675.7869_4.235;679.8011_4.2339;706.2572_4.2379,26
527.1192_4.5288,527.1192,4.5288,5443.8606,527.1192_4.5288,527.1192_4.5288,1
855.2576_4.6336,855.2576,4.6336,1135.1081,855.2576_4.6336,855.2576_4.6336,1
579.1738_4.6224,579.1738,4.6224,1103.35885,579.1738_4.6224,579.1738_4.6224,1
639.2353_5.8419,639.2353,5.8419,647.1098999999999,639.2353_5.8419,639.2353_5.8419,1
588.1715_4.2872,588.1715,4.2872,2141.6383,Cluster_474.1792_4.2872,474.1792_4.2872;510.1549_4.2882;512.1535_4.2869;537.1768_4.2803;588.1715_4.2872,5
397.0768_2.3658,397.0768,2.3658,5753.07715,Cluster_329.0893_2.3658,329.0893_2.3658;397.0768_2.3658,2
1405.5682_4.2426,1405.5682,4.2426,4162.862800000001,Cluster_1404.5656_4.245,1327.5397_4.2444;1372.5552_4.2449;1373.5579_4.2446;1404.5656_4.245;1405.5682_4.2426,5
1163.2872_4.7618,1163.2872,4.7618,1781.7121000000002,Cluster_581.1423_4.7629,1163.2872_4.7618;581.1423_4.7629,2
622.8525_0.538,622.8525,0.538,3448.0514000000003,622.8525_0.538,622.8525_0.538,1
310.1099_4.3597,310.1099,4.3597,1404.15875,Cluster_328.1205_4.3584,310.1099_4.3597;328.1205_4.3584;364.0967_4.3649;655.2315_4.3749,4
1346.1246_3.3279,1346.1246,3.3279,1743.0423500000002,Cluster_1333.4672_3.3261,1333.1332_3.3269;1333.4672_3.3261;1333.8006_3.3249;1334.135_3.3261;1334.4676_3.3263;1340.4602_3.3276;1340.7936_3.3258;1341.1277_3.3267;1345.4574_3.3281;1345.7915_3.3285;1346.1246_3.3279;1351.1064_3.3294;1351.4391_3.33;1352.1055_3.3281,14
567.0927_3.2414,567.0927,3.2414,4455.0288,Cluster_452.0061_3.2377,407.0086_3.2379;452.0061_3.2377;567.0927_3.2414;567.5837_3.2367;751.1448_3.2452,5
1345.4574_3.3281,1345.4574,3.3281,1689.8013,Cluster_1333.4672_3.3261,1333.1332_3.3269;1333.4672_3.3261;1333.8006_3.3249;1334.135_3.3261;1334.4676_3.3263;1340.4602_3.3276;1340.7936_3.3258;1341.1277_3.3267;1345.4574_3.3281;1345.7915_3.3285;1346.1246_3.3279;1351.1064_3.3294;1351.4391_3.33;1352.1055_3.3281,14
579.1745_3.9396,579.1745,3.9396,1006.64245,579.1745_3.9396,579.1745_3.9396,1
190.0068_1.1476,190.0068,1.1476,14591.6865,190.0068_1.1476,190.0068_1.1476,1
655.2315_4.3749,655.2315,4.3749,948.4093,Cluster_328.1205_4.3584,310.1099_4.3597;328.1205_4.3584;364.0967_4.3649;655.2315_4.3749,4
284.9085_0.8287,284.9085,0.8287,2199.01235,284.9085_0.8287,284.9085_0.8287,1
1082.5477_5.1242,1082.5477,5.1242,614432.9375,Cluster_1081.5465_5.1244,1063.5328_5.1294;1081.5465_5.1244;1082.5477_5.1242;1084.5531_5.1258;1105.5034_5.1247;1117.5211_5.1254;1121.524_5.1246;1149.5307_5.1252;1179.5135_5.1187;1181.4715_5.1189;1199.4785_5.1254;540.2706_5.126;558.2593_5.1263;563.2743_5.1256;581.2621_5.1271;586.2761_5.1264,16
355.1075_2.8927,355.1075,2.8927,37759.214850000004,355.1075_2.8927,355.1075_2.8927,1
505.1573_3.233,505.1573,3.233,1606.77815,505.1573_3.233,505.1573_3.233,1
632.0854_4.3523,632.0854,4.3523,2688.5663000000004,Cluster_245.0949_4.3542,203.084_4.3547;245.0949_4.3542;345.0112_4.3538;389.009_4.354;601.156_4.3521;632.0854_4.3523,6
540.0549_1.0851,540.0549,1.0851,7218.2417,540.0549_1.0851,540.0549_1.0851,1
336.1331_2.3917,336.1331,2.3917,4331.7146,336.1331_2.3917,336.1331_2.3917,1
330.0774_3.877,330.0774,3.877,2311.2554,Cluster_340.1054_3.8786,330.0774_3.877;332.0751_3.8785;340.1054_3.8786;408.0925_3.8759,4
523.24_5.3315,523.24,5.3315,2539.9991499999996,523.24_5.3315,523.24_5.3315,1
585.1958_3.1082,585.1958,3.1082,3421.8035,Cluster_585.1958_3.1082,585.1958_3.1082;587.1953_3.0996,2
494.1263_3.4814,494.1263,3.4814,2929.0063499999997,Cluster_633.2342_3.4782,480.1667_3.4805;494.1263_3.4814;633.2342_3.4782,3
304.1457_2.3901,304.1457,2.3901,3753.1979,Cluster_304.1457_2.3901,268.1678_2.3935;304.1457_2.3901,2
509.2965_4.6476,509.2965,4.6476,3460.90615,509.2965_4.6476,509.2965_4.6476,1
1172.4598_5.0931,1172.4598,5.0931,2677.0968,1172.4598_5.0931,1172.4598_5.0931,1
519.1878_3.6966,519.1878,3.6966,3413.3489,Cluster_681.2405_3.6939,519.1878_3.6966;681.2405_3.6939;717.2167_3.691;719.2173_3.6897;795.2329_3.6915,5
477.1631_3.3581,477.1631,3.3581,9029.7681,Cluster_477.1631_3.3581,467.134_3.3616;469.1328_3.3697;477.1631_3.3581;494.1547_3.3628;545.1507_3.3606,5
487.0924_3.4506,487.0924,3.4506,44883.775349999996,Cluster_387.1678_3.4511,387.1678_3.4511;388.1709_3.4506;389.178_3.4469;487.0924_3.4506;488.0951_3.451;512.0324_3.4501;514.0311_3.4496;775.3402_3.4507;797.3217_3.4519;799.321_3.4546;813.2953_3.4597;828.2515_3.4512,12
455.1545_3.4502,455.1545,3.4502,50920.69335,Cluster_455.1545_3.4502,455.1545_3.4502;478.0547_3.4498,2
589.1619_0.7224,589.1619,0.7224,43632.49415,Cluster_589.1624_0.7222,589.1619_0.7224;589.1624_0.7222,2
329.0907_2.8037,329.0907,2.8037,21486.449249999998,Cluster_329.0907_2.8037,319.0607_2.8058;329.0907_2.8037,2
601.1562_2.4498,601.1562,2.4498,4875.48585,Cluster_611.1831_2.4453,565.1792_2.4475;601.1562_2.4498;603.1542_2.4486;611.1831_2.4453;679.1725_2.4427,5
445.1269_3.4547,445.1269,3.4547,14460.48635,Cluster_445.1269_3.4547,445.1269_3.4547;476.0552_3.4508;523.1419_3.4523,3
